2020-11-08	1604793600	15478313162689	0
2020-11-07	1604707200	14815051319972	0
2020-11-06	1604620800	15568616616084	0
2020-11-05	1604534400	15589384002602	0
2020-11-04	1604448000	14140354542161	0
2020-11-03	1604361600	14017051388679	0
2020-11-02	1604275200	13556446654126	0
2020-11-01	1604188800	13760888840264	0
2020-10-31	1604102400	13794548579995	0
2020-10-30	1604016000	13554960433884	0
2020-10-29	1603929600	13456609309997	0
2020-10-28	1603843200	13276349224381	0
2020-10-27	1603756800	13639746153222	0
2020-10-26	1603670400	13057489332144	0
2020-10-25	1603584000	13022015623294	0
2020-10-24	1603497600	13115294062256	0
2020-10-23	1603411200	12929781613193	0
2020-10-22	1603324800	12964757291175	0
2020-10-21	1603238400	12799953004596	0
2020-10-20	1603152000	11908741437109	0
2020-10-19	1603065600	11751373870164	0
2020-10-18	1602979200	11500032381833	0
2020-10-17	1602892800	11358127960306	0
2020-10-16	1602806400	11316374413365	0
2020-10-15	1602720000	11498950040832	0
2020-10-14	1602633600	11417105463767	0
2020-10-13	1602547200	11422024201063	0
2020-10-12	1602460800	11531360287501	0
2020-10-11	1602374400	11369010052727	0
2020-10-10	1602288000	11294712927937	0
2020-10-09	1602201600	11050675887512	0
2020-10-08	1602115200	10920198990255	0
2020-10-07	1602028800	10670215540269	0
2020-10-06	1601942400	10602399002304	0
2020-10-05	1601856000	10788032090117	0
2020-10-04	1601769600	10667057547703	0
2020-10-03	1601683200	10542058432858	0
2020-10-02	1601596800	10570366900800	0
2020-10-01	1601510400	10621707590072	0
2020-09-30	1601424000	10777141881930	0
2020-09-29	1601337600	10840600465445	0
2020-09-28	1601251200	10692352301853	0
2020-09-27	1601164800	10774254373833	0
2020-09-26	1601078400	10729819960376	0
2020-09-25	1600992000	10685945175407	0
2020-09-24	1600905600	10734536108508	0
2020-09-23	1600819200	10233353551861	0
2020-09-22	1600732800	10529278889306	0
2020-09-21	1600646400	10415099656746	0
2020-09-20	1600560000	10920987708412	0
2020-09-19	1600473600	11083428565628	0
2020-09-18	1600387200	10933952567389	0
2020-09-17	1600300800	10939784675648	0
2020-09-16	1600214400	10943450985538	0
2020-09-15	1600128000	10782041277235	0
2020-09-14	1600041600	10671462234795	0
2020-09-13	1599955200	10327098000193	0
2020-09-12	1599868800	10441288022204	0
2020-09-11	1599782400	10385229624919	0
2020-09-10	1599696000	10336832477149	0
2020-09-09	1599609600	10222607116174	0
2020-09-08	1599523200	10116665555577	0
2020-09-07	1599436800	10373819673671	0
2020-09-06	1599350400	10248393996744	0
2020-09-05	1599264000	10170035547011	0
2020-09-04	1599177600	10448690166223	0
2020-09-03	1599091200	10158236884224	0
2020-09-02	1599004800	11388867878174	0
2020-09-01	1598918400	11924492570654	0
2020-08-31	1598832000	11650160999794	0
2020-08-30	1598745600	11715379855157	0
2020-08-29	1598659200	11471661267574	0
2020-08-28	1598572800	11502402891201	0
2020-08-27	1598486400	11320184264047	0
2020-08-26	1598400000	11462852017346	0
2020-08-25	1598313600	11338908192941	0
2020-08-24	1598227200	11756697839883	0
2020-08-23	1598140800	11648112342376	0
2020-08-22	1598054400	11680516312202	0
2020-08-21	1597968000	11534753087279	0
2020-08-20	1597881600	11855744857782	0
2020-08-19	1597795200	11742526098423	0
2020-08-18	1597708800	11969194370738	0
2020-08-17	1597622400	12272578629904	0
2020-08-16	1597536000	11892992797819	0
2020-08-15	1597449600	11857113343103	0
2020-08-14	1597363200	11755708157766	0
2020-08-13	1597276800	11765965453460	0
